%time,field.header.seq,field.header.stamp,field.header.frame_id,field.bumper,field.cliff,field.sonar,field.illumination,field.led,field.button,field.torque,field.left_encoder,field.right_encoder,field.battery
1587292508980650647,28070,1587292508968172103,,2,140.0,0.0,371.0,0,0,1,11196,9100,11.970000267
1587292509021497261,28071,1587292509003172103,,2,117.0,0.0,371.0,0,0,1,11231,9137,11.970000267
1587292509060221636,28072,1587292509036172103,,2,80.0,0.0,456.0,0,0,1,11265,9169,11.9499998093
1587292509076858355,28073,1587292509072172103,,2,81.0,0.0,438.0,0,0,1,11301,9207,11.970000267
1587292509123229813,28074,1587292509105172103,,2,138.0,0.0,428.0,0,0,1,11332,9240,11.970000267
1587292509166119345,28075,1587292509153172103,,2,119.0,0.0,495.0,0,0,1,11380,9290,11.9099998474
1587292509208732209,28076,1587292509186172103,,2,138.0,0.0,517.0,0,0,1,11413,9323,11.9799995422
1587292509225012678,28077,1587292509222172103,,2,81.0,0.0,465.0,0,0,1,11450,9357,11.9499998093
1587292509270392001,28078,1587292509255172103,,2,137.0,0.0,417.0,0,0,1,11482,9390,11.970000267
1587292509309899240,28079,1587292509288172103,,2,137.0,0.0,484.0,0,0,1,11515,9425,11.970000267
1587292509334637574,28080,1587292509322172103,,2,80.0,0.0,445.0,0,0,1,11551,9461,11.9499998093
1587292509376536480,28081,1587292509355172103,,2,139.0,0.0,418.0,0,0,1,11585,9492,11.970000267
1587292509400003615,28082,1587292509392172103,,2,138.0,0.0,421.0,0,0,1,11622,9530,11.970000267
1587292509439634813,28083,1587292509425172103,,2,118.0,0.0,392.0,0,0,1,11654,9563,11.970000267
1587292509467515230,28084,1587292509460172103,,2,117.0,0.0,382.0,0,0,1,11689,9596,11.970000267
1587292509507493042,28085,1587292509495172103,,2,162.0,0.0,381.0,0,0,1,11724,9631,11.970000267
1587292509545286532,28086,1587292509528172103,,2,137.0,0.0,376.0,0,0,1,11758,9665,11.970000267
1587292509589190855,28087,1587292509561172103,,2,145.0,0.0,379.0,0,0,1,11790,9698,11.970000267
1587292509612299292,28088,1587292509596172103,,2,143.0,0.0,383.0,0,0,1,11825,9733,11.970000267
1587292509652848667,28089,1587292509631172103,,2,151.0,0.0,464.0,0,0,1,11859,9768,11.970000267
1587292509676662626,28090,1587292509668172103,,2,80.0,0.0,423.0,0,0,1,11895,9803,11.970000267
1587292509717718042,28091,1587292509701172103,,2,136.0,0.0,399.0,0,0,1,11926,9836,11.970000267
1587292509740082886,28092,1587292509734172103,,2,117.0,0.0,383.0,0,0,1,11960,9868,11.970000267
1587292509783132990,28093,1587292509767172103,,2,81.0,0.0,468.0,0,0,1,11993,9900,11.970000267
1587292509825205334,28094,1587292509800172103,,2,138.0,0.0,443.0,0,0,1,12024,9933,11.970000267
1587292509841968615,28095,1587292509834172103,,2,138.0,0.0,496.0,0,0,1,12059,9967,11.9499998093
1587292509884637730,28096,1587292509867172103,,2,137.0,0.0,520.0,0,0,1,12090,10001,11.970000267
1587292509919582001,28097,1587292509914172103,,2,138.0,0.0,449.0,0,0,1,12137,10046,11.9799995422
1587292509961441636,28098,1587292509947172103,,2,138.0,0.0,439.0,0,0,1,12168,10078,11.970000267
1587292510001533355,28099,1587292509980172103,,2,80.0,0.0,427.0,0,0,1,12201,10110,11.970000267
1587292510025532521,28100,1587292510014172103,,2,141.0,0.0,398.0,0,0,1,12235,10144,11.9799995422
1587292510068742938,28101,1587292510047172103,,2,117.0,0.0,410.0,0,0,1,12269,10176,11.9499998093
1587292510090796948,28102,1587292510083172103,,2,138.0,0.0,400.0,0,0,1,12304,10213,11.9799995422
1587292510132595542,28103,1587292510116172103,,2,81.0,0.0,412.0,0,0,1,12337,10245,11.9499998093
1587292510155157053,28104,1587292510150172103,,2,117.0,0.0,483.0,0,0,1,12370,10280,11.970000267
1587292510196752886,28105,1587292510183172103,,2,81.0,0.0,416.0,0,0,1,12404,10311,11.970000267
1587292510237562730,28106,1587292510216172103,,2,136.0,0.0,389.0,0,0,1,12436,10342,11.970000267
1587292510255489500,28107,1587292510250172103,,2,136.0,0.0,408.0,0,0,1,12471,10375,11.9499998093
1587292510303490594,28108,1587292510283172103,,2,138.0,0.0,472.0,0,0,1,12504,10409,11.970000267
1587292510342891688,28109,1587292510316172103,,2,81.0,0.0,418.0,0,0,1,12540,10443,11.970000267
1587292510361907782,28110,1587292510352172103,,2,137.0,0.0,424.0,0,0,1,12575,10478,11.9799995422
1587292510402403615,28111,1587292510385172103,,2,135.0,0.0,390.0,0,0,1,12607,10511,11.9499998093
1587292510436252209,28112,1587292510431172103,,2,118.0,0.0,477.0,0,0,1,12653,10556,11.9799995422
1587292510479613250,28113,1587292510464172103,,2,139.0,0.0,427.0,0,0,1,12686,10588,11.970000267
1587292510522044344,28114,1587292510497172103,,2,117.0,0.0,484.0,0,0,1,12718,10619,11.970000267
1587292510539565334,28115,1587292510541812030,,2,138.0,0.0,438.0,0,0,1,12752,10653,11.9499998093
1587292510588245802,28116,1587292510574812030,,2,81.0,0.0,405.0,0,0,1,12785,10684,11.970000267
1587292510620044292,28117,1587292510627812030,,2,117.0,0.0,437.0,0,0,1,12837,10737,11.9499998093
1587292510665296167,28118,1587292510660812030,,2,81.0,0.0,406.0,0,0,1,12869,10769,11.9799995422
1587292510719886427,28119,1587292510695812030,,2,117.0,0.0,394.0,0,0,1,12904,10804,11.970000267
1587292510738316792,28120,1587292510730812030,,2,80.0,0.0,473.0,0,0,1,12938,10838,11.9799995422
1587292510778769292,28121,1587292510763812030,,2,80.0,0.0,418.0,0,0,1,12972,10869,11.970000267
1587292510808376688,28122,1587292510817812030,,2,137.0,0.0,500.0,0,0,1,13024,10922,11.970000267
1587292510848954032,28123,1587292510850812030,,2,137.0,0.0,522.0,0,0,1,13056,10955,11.970000267
1587292510891322625,28124,1587292510883812030,,2,81.0,0.0,449.0,0,0,1,13089,10988,11.970000267
1587292510940977938,28125,1587292510918812030,,2,135.0,0.0,494.0,0,0,1,13123,11022,11.970000267
1587292510957217521,28126,1587292510953812030,,2,137.0,0.0,438.0,0,0,1,13155,11057,11.9799995422
1587292511002635490,28127,1587292510988812030,,2,118.0,0.0,410.0,0,0,1,13190,11091,11.970000267
1587292511032961584,28128,1587292511035812030,,2,135.0,0.0,427.0,0,0,1,13238,11137,11.9499998093
1587292511076462000,28129,1587292511068812030,,2,118.0,0.0,413.0,0,0,1,13270,11169,11.9799995422
1587292511123484865,28130,1587292511103812030,,2,118.0,0.0,389.0,0,0,1,13306,11203,11.9499998093
1587292511138044604,28131,1587292511138812030,,2,80.0,0.0,384.0,0,0,1,13340,11238,11.9499998093
1587292511180707000,28132,1587292511171812030,,2,137.0,0.0,418.0,0,0,1,13373,11271,11.9499998093
1587292511231879656,28133,1587292511206812030,,2,139.0,0.0,477.0,0,0,1,13408,11304,11.970000267
1587292511245345073,28134,1587292511242812030,,2,80.0,0.0,432.0,0,0,1,13442,11339,11.9499998093
1587292511287696531,28135,1587292511275812030,,2,80.0,0.0,409.0,0,0,1,13475,11372,11.970000267
1587292511315738875,28136,1587292511315812030,,2,118.0,0.0,392.0,0,0,1,13518,11412,11.9499998093
1587292511358507990,28137,1587292511348812030,,2,137.0,0.0,394.0,0,0,1,13552,11444,11.970000267
1587292511381511635,28138,1587292511383812030,,2,117.0,0.0,382.0,0,0,1,13585,11478,11.970000267
1587292511427613458,28139,1587292511418812030,,2,80.0,0.0,381.0,0,0,1,13620,11513,11.970000267
1587292511460920646,28140,1587292511451812030,,2,139.0,0.0,471.0,0,0,1,13656,11547,11.9499998093
1587292511483504396,28141,1587292511490812030,,2,121.0,0.0,507.0,0,0,1,13694,11585,11.970000267
1587292511526685594,28142,1587292511523812030,,2,117.0,0.0,531.0,0,0,1,13726,11616,11.970000267
1587292511569943979,28143,1587292511556812030,,2,137.0,0.0,446.0,0,0,1,13759,11648,11.9799995422
1587292511587914135,28144,1587292511592812030,,2,117.0,0.0,442.0,0,0,1,13796,11684,11.9499998093
1587292511631958771,28145,1587292511625812030,,2,81.0,0.0,407.0,0,0,1,13829,11717,11.970000267
1587292511672714969,28146,1587292511658812030,,2,160.0,0.0,394.0,0,0,1,13859,11749,11.9499998093
1587292511695585073,28147,1587292511695812030,,2,138.0,0.0,384.0,0,0,1,13895,11787,11.9799995422
1587292511739099292,28148,1587292511728812030,,2,81.0,0.0,410.0,0,0,1,13928,11821,11.970000267
1587292511762093198,28149,1587292511767812030,,2,117.0,0.0,400.0,0,0,1,13968,11858,11.970000267
1587292511804300073,28150,1587292511800812030,,2,138.0,0.0,407.0,0,0,1,14001,11891,11.970000267
1587292511845509760,28151,1587292511833812030,,2,117.0,0.0,413.0,0,0,1,14034,11923,11.970000267
1587292511868316739,28152,1587292511867812030,,2,136.0,0.0,396.0,0,0,1,14066,11960,11.970000267
1587292511910361271,28153,1587292511902812030,,2,117.0,0.0,399.0,0,0,1,14103,11996,11.970000267
1587292511946036687,28154,1587292511935812030,,2,137.0,0.0,379.0,0,0,1,14136,12028,11.970000267
1587292511964780125,28155,1587292511970812030,,2,118.0,0.0,402.0,0,0,1,14171,12063,11.970000267
1587292512007798094,28156,1587292512003812030,,2,139.0,0.0,389.0,0,0,1,14202,12096,11.970000267
1587292512047906166,28157,1587292512036812030,,2,136.0,0.0,465.0,0,0,1,14234,12127,11.970000267
1587292512068941219,28158,1587292512071812030,,2,137.0,0.0,414.0,0,0,1,14269,12162,11.970000267
1587292512113992104,28159,1587292512104812030,,2,117.0,0.0,393.0,0,0,1,14302,12195,11.970000267
1587292512152771010,28160,1587292512137812030,,2,116.0,0.0,382.0,0,0,1,14335,12229,11.970000267
1587292512169138198,28161,1587292512172812030,,2,136.0,0.0,381.0,0,0,1,14370,12264,11.970000267
1587292512212208979,28162,1587292512205812030,,2,116.0,0.0,379.0,0,0,1,14402,12296,11.970000267
1587292512251649396,28163,1587292512252812030,,2,120.0,0.0,395.0,0,0,1,14448,12343,11.970000267
1587292512293736843,28164,1587292512285812030,,2,136.0,0.0,479.0,0,0,1,14480,12376,11.970000267
1587292512316766896,28165,1587292512322812030,,2,81.0,0.0,415.0,0,0,1,14519,12412,11.9499998093
1587292512360283562,28166,1587292512355812030,,2,80.0,0.0,396.0,0,0,1,14551,12444,11.970000267
1587292512401473145,28167,1587292512388812030,,2,140.0,0.0,402.0,0,0,1,14584,12478,11.9799995422
1587292512420332885,28168,1587292512423812030,,2,136.0,0.0,410.0,0,0,1,14620,12514,11.970000267
1587292512465106843,28169,1587292512456812030,,2,117.0,0.0,391.0,0,0,1,14653,12546,11.970000267
1587292512507518093,28170,1587292512489812030,,2,135.0,0.0,377.0,0,0,1,14685,12578,11.970000267
1587292512525761375,28171,1587292512527812030,,2,116.0,0.0,379.0,0,0,1,14721,12616,11.9499998093
1587292512568843302,28172,1587292512560812030,,2,135.0,0.0,379.0,0,0,1,14753,12649,11.970000267
1587292512610397416,28173,1587292512609812030,,2,116.0,0.0,425.0,0,0,1,14803,12696,11.9799995422
1587292512650681114,28174,1587292512642812030,,2,116.0,0.0,396.0,0,0,1,14835,12729,11.9499998093
1587292512668769291,28175,1587292512675812030,,2,136.0,0.0,378.0,0,0,1,14867,12763,11.970000267
1587292512709298770,28176,1587292512708812030,,2,136.0,0.0,386.0,0,0,1,14899,12796,11.970000267
1587292512752386739,28177,1587292512741812030,,2,117.0,0.0,363.0,0,0,1,14934,12828,11.970000267
1587292512775412000,28178,1587292512776812030,,2,136.0,0.0,454.0,0,0,1,14968,12864,11.970000267
1587292512815709500,28179,1587292512809812030,,2,81.0,0.0,429.0,0,0,1,14999,12895,11.970000267
1587292512837791999,28180,1587292512843812030,,2,134.0,0.0,487.0,0,0,1,15033,12930,11.970000267
1587292512880684916,28181,1587292512876812030,,2,157.0,0.0,424.0,0,0,1,15066,12964,11.9499998093
1587292512925966322,28182,1587292512911812030,,2,136.0,0.0,486.0,0,0,1,15103,13000,11.970000267
1587292512937642208,28183,1587292512944812030,,2,137.0,0.0,513.0,0,0,1,15134,13035,11.970000267
1587292512984768822,28184,1587292512977812030,,2,136.0,0.0,527.0,0,0,1,15164,13067,11.970000267
1587292513028134083,28185,1587292513012812030,,2,117.0,0.0,453.0,0,0,1,15199,13103,11.970000267
1587292513041789083,28186,1587292513050016946,,2,117.0,0.0,406.0,0,0,1,15233,13137,11.9499998093
1587292513083502051,28187,1587292513083016946,,2,136.0,0.0,476.0,0,0,1,15265,13167,11.970000267
1587292513129183249,28188,1587292513118016946,,2,138.0,0.0,432.0,0,0,1,15299,13203,11.970000267
1587292513146066531,28189,1587292513153016946,,2,155.0,0.0,403.0,0,0,1,15333,13240,11.970000267
1587292513189667729,28190,1587292513186016946,,2,136.0,0.0,408.0,0,0,1,15367,13273,11.9799995422
1587292513235504812,28191,1587292513221016946,,2,137.0,0.0,396.0,0,0,1,15403,13310,11.970000267
1587292513249162208,28192,1587292513254016946,,2,136.0,0.0,411.0,0,0,1,15435,13343,11.9499998093
1587292513290769031,28193,1587292513287016946,,2,118.0,0.0,388.0,0,0,1,15467,13377,11.9799995422
1587292513332413562,28194,1587292513320016946,,2,137.0,0.0,463.0,0,0,1,15500,13410,11.970000267
1587292513349747676,28195,1587292513356016946,,2,137.0,0.0,416.0,0,0,1,15537,13446,11.9499998093
1587292513395376218,28196,1587292513389016946,,2,137.0,0.0,421.0,0,0,1,15570,13478,11.970000267
1587292513445608510,28197,1587292513422016946,,2,136.0,0.0,420.0,0,0,1,15603,13512,11.9499998093
1587292513464075489,28198,1587292513459016946,,2,81.0,0.0,394.0,0,0,1,15640,13551,11.9499998093
1587292513505580333,28199,1587292513492016946,,2,118.0,0.0,378.0,0,0,1,15673,13583,11.9499998093
1587292513546775385,28200,1587292513544016946,,2,139.0,0.0,482.0,0,0,1,15725,13636,11.970000267
1587292513589862937,28201,1587292513577016946,,2,81.0,0.0,446.0,0,0,1,15757,13667,11.970000267
1587292513608683874,28202,1587292513611016946,,2,136.0,0.0,433.0,0,0,1,15792,13700,11.970000267
1587292513652916947,28203,1587292513644016946,,2,139.0,0.0,404.0,0,0,1,15824,13733,11.970000267
1587292513687038458,28204,1587292513683016946,,2,117.0,0.0,416.0,0,0,1,15864,13772,11.9499998093
1587292513730036322,28205,1587292513716016946,,2,138.0,0.0,393.0,0,0,1,15897,13806,11.970000267
1587292513749510853,28206,1587292513756016946,,2,81.0,0.0,384.0,0,0,1,15937,13845,11.9499998093
1587292513795609343,28207,1587292513789016946,,2,117.0,0.0,417.0,0,0,1,15968,13878,11.9499998093
1587292513838336218,28208,1587292513822016946,,2,118.0,0.0,391.0,0,0,1,16000,13911,11.9499998093
1587292513857755489,28209,1587292513860016946,,2,81.0,0.0,412.0,0,0,1,16038,13949,11.9499998093
1587292513900860176,28210,1587292513893016946,,2,140.0,0.0,419.0,0,0,1,16072,13981,11.9499998093
1587292513942286114,28211,1587292513944016946,,2,138.0,0.0,435.0,0,0,1,16123,14031,11.9300003052
1587292513985876374,28212,1587292513977016946,,2,140.0,0.0,426.0,0,0,1,16155,14064,11.9499998093
1587292514009488770,28213,1587292514011016946,,2,118.0,0.0,404.0,0,0,1,16188,14098,11.970000267
1587292514048841791,28214,1587292514046016946,,2,140.0,0.0,397.0,0,0,1,16225,14132,11.9499998093
1587292514088439187,28215,1587292514079016946,,2,141.0,0.0,382.0,0,0,1,16257,14163,11.9499998093
1587292514107154759,28216,1587292514115016946,,2,138.0,0.0,380.0,0,0,1,16292,14198,11.9499998093
1587292514151414707,28217,1587292514148016946,,2,80.0,0.0,402.0,0,0,1,16325,14232,11.970000267
1587292514192372416,28218,1587292514181016946,,2,138.0,0.0,388.0,0,0,1,16359,14263,11.970000267
1587292514212627207,28219,1587292514219016946,,2,142.0,0.0,473.0,0,0,1,16396,14301,11.970000267
1587292514254765384,28220,1587292514252016946,,2,141.0,0.0,503.0,0,0,1,16428,14335,11.970000267
1587292514297040645,28221,1587292514285016946,,2,118.0,0.0,526.0,0,0,1,16461,14369,11.970000267
1587292514320241582,28222,1587292514323016946,,2,172.0,0.0,451.0,0,0,1,16499,14406,11.9499998093
1587292514362916322,28223,1587292514356016946,,2,140.0,0.0,417.0,0,0,1,16531,14437,11.970000267
1587292514385620697,28224,1587292514390016946,,2,80.0,0.0,399.0,0,0,1,16567,14470,11.970000267
1587292514427886009,28225,1587292514423016946,,2,81.0,0.0,389.0,0,0,1,16599,14503,11.970000267
1587292514450045176,28226,1587292514458016946,,2,141.0,0.0,379.0,0,0,1,16637,14539,11.9499998093
1587292514493087936,28227,1587292514491016946,,2,118.0,0.0,404.0,0,0,1,16670,14571,11.9499998093
1587292514532723666,28228,1587292514524016946,,2,119.0,0.0,385.0,0,0,1,16702,14603,11.9499998093
1587292514550346843,28229,1587292514560016946,,2,137.0,0.0,380.0,0,0,1,16738,14639,11.970000267
1587292514591069551,28230,1587292514593016946,,2,142.0,0.0,382.0,0,0,1,16770,14670,11.970000267
1587292514633038509,28231,1587292514626016946,,2,139.0,0.0,402.0,0,0,1,16803,14701,11.970000267
1587292514655510124,28232,1587292514659016946,,2,118.0,0.0,419.0,0,0,1,16835,14734,11.970000267
1587292514695728197,28233,1587292514692016946,,2,138.0,0.0,394.0,0,0,1,16869,14765,11.9499998093
1587292514722929395,28234,1587292514725016946,,2,118.0,0.0,464.0,0,0,1,16901,14799,11.970000267
1587292514763419499,28235,1587292514758016946,,2,81.0,0.0,444.0,0,0,1,16933,14831,11.9499998093
1587292514810697780,28236,1587292514793016946,,2,141.0,0.0,432.0,0,0,1,16967,14866,11.9799995422
1587292514823861790,28237,1587292514828016946,,2,81.0,0.0,426.0,0,0,1,17003,14901,11.970000267
1587292514867734707,28238,1587292514861016946,,2,140.0,0.0,402.0,0,0,1,17034,14932,11.970000267
1587292514903930176,28239,1587292514909016946,,2,142.0,0.0,484.0,0,0,1,17082,14978,11.9499998093
1587292514946550853,28240,1587292514942016946,,2,141.0,0.0,431.0,0,0,1,17116,15011,11.970000267
1587292514968965957,28241,1587292514976016946,,2,141.0,0.0,404.0,0,0,1,17148,15045,11.970000267
1587292515010654447,28242,1587292515009016946,,2,129.0,0.0,416.0,0,0,1,17181,15078,11.970000267
1587292515057374707,28243,1587292515044016946,,2,119.0,0.0,398.0,0,0,1,17215,15112,11.970000267
1587292515070979394,28244,1587292515077016946,,2,142.0,0.0,382.0,0,0,1,17246,15145,11.970000267
1587292515133607051,28245,1587292515110016946,,2,142.0,0.0,401.0,0,0,1,17277,15176,11.970000267
1587292515178476530,28246,1587292515145016946,,2,139.0,0.0,480.0,0,0,1,17313,15212,11.9499998093
1587292515196831061,28247,1587292515198016946,,2,146.0,0.0,438.0,0,0,1,17366,15264,11.970000267
1587292515240924290,28248,1587292515231016946,,2,141.0,0.0,402.0,0,0,1,17398,15295,11.9499998093
1587292515286025436,28249,1587292515264016946,,2,119.0,0.0,390.0,0,0,1,17431,15328,11.9499998093
1587292515303464186,28250,1587292515306016946,,2,119.0,0.0,388.0,0,0,1,17475,15370,11.9499998093
1587292515347914863,28251,1587292515339016946,,2,142.0,0.0,398.0,0,0,1,17507,15401,11.970000267
1587292515383728249,28252,1587292515381016946,,2,118.0,0.0,415.0,0,0,1,17547,15442,11.970000267
1587292515426044707,28253,1587292515414016946,,2,119.0,0.0,422.0,0,0,1,17581,15476,11.970000267
1587292515448930748,28254,1587292515449016946,,2,119.0,0.0,401.0,0,0,1,17617,15510,11.9499998093
1587292515497765853,28255,1587292515484016946,,2,145.0,0.0,481.0,0,0,1,17654,15544,11.9499998093
1587292515515069811,28256,1587292515520016946,,2,119.0,0.0,451.0,0,0,1,17689,15581,11.9499998093
1587292515559025384,28257,1587292515559616062,,2,118.0,0.0,406.0,0,0,1,17720,15613,11.9499998093
1587292515600378613,28258,1587292515605616062,,2,141.0,0.0,409.0,0,0,1,17768,15660,11.970000267
1587292515643165384,28259,1587292515638616062,,2,143.0,0.0,393.0,0,0,1,17800,15691,11.970000267
1587292515660216113,28260,1587292515672616062,,2,81.0,0.0,419.0,0,0,1,17834,15724,11.9300003052
1587292515703648769,28261,1587292515705616062,,2,142.0,0.0,476.0,0,0,1,17867,15757,11.9499998093
1587292515739041425,28262,1587292515752616062,,2,118.0,0.0,454.0,0,0,1,17916,15804,11.9499998093
1587292515783143821,28263,1587292515785616062,,2,81.0,0.0,410.0,0,0,1,17949,15838,11.9499998093
1587292515824464603,28264,1587292515818616062,,2,118.0,0.0,391.0,0,0,1,17979,15871,11.9499998093
1587292515846994811,28265,1587292515854616062,,2,143.0,0.0,479.0,0,0,1,18015,15908,11.970000267
1587292515887634342,28266,1587292515887616062,,2,143.0,0.0,509.0,0,0,1,18048,15940,11.9499998093
1587292515910282675,28267,1587292515924616062,,2,142.0,0.0,535.0,0,0,1,18084,15976,11.970000267
1587292515949410071,28268,1587292515957616062,,2,172.0,0.0,456.0,0,0,1,18117,16008,11.970000267
1587292515993763509,28269,1587292515990616062,,2,141.0,0.0,505.0,0,0,1,18149,16041,11.970000267
1587292516010094811,28270,1587292516025616062,,2,142.0,0.0,460.0,0,0,1,18184,16077,11.9499998093
1587292516052056634,28271,1587292516058616062,,2,142.0,0.0,443.0,0,0,1,18217,16110,11.9499998093
1587292516094415227,28272,1587292516091616062,,2,81.0,0.0,436.0,0,0,1,18248,16142,11.9499998093
1587292516111690436,28273,1587292516124616062,,2,80.0,0.0,404.0,0,0,1,18281,16175,11.9499998093
1587292516154500123,28274,1587292516157616062,,2,144.0,0.0,410.0,0,0,1,18314,16208,11.9499998093
1587292516197680696,28275,1587292516202616062,,2,141.0,0.0,409.0,0,0,1,18358,16252,11.9499998093
1587292516238091790,28276,1587292516235616062,,2,142.0,0.0,425.0,0,0,1,18391,16285,11.9499998093
1587292516256376477,28277,1587292516270616062,,2,80.0,0.0,403.0,0,0,1,18428,16322,11.9499998093
1587292516297416842,28278,1587292516303616062,,2,119.0,0.0,416.0,0,0,1,18461,16356,11.9499998093
1587292516338834081,28279,1587292516336616062,,2,143.0,0.0,477.0,0,0,1,18492,16387,11.970000267
1587292516359443144,28280,1587292516371616062,,2,119.0,0.0,519.0,0,0,1,18525,16424,11.9499998093
1587292516398658717,28281,1587292516404616062,,2,80.0,0.0,440.0,0,0,1,18558,16455,11.970000267
1587292516442322936,28282,1587292516439616062,,2,141.0,0.0,416.0,0,0,1,18593,16489,11.970000267
1587292516464733352,28283,1587292516474616062,,2,139.0,0.0,416.0,0,0,1,18629,16523,11.9499998093
1587292516506048248,28284,1587292516509616062,,2,80.0,0.0,485.0,0,0,1,18663,16559,11.9499998093
1587292516544229758,28285,1587292516542616062,,2,142.0,0.0,425.0,0,0,1,18697,16592,11.9499998093
1587292516566416477,28286,1587292516579616062,,2,118.0,0.0,430.0,0,0,1,18735,16629,11.970000267
